"id","gender","birthday","age","abonoment_type","visit_per_week","attend_group_lesson","avg_time_check_in","avg_time_check_out","avg_time_in_gym","drink_abo","personal_training","uses_sauna","name_personal_trainer","lesson","drink","day_of_week"
794,"Female","2000-04-19 00:00:00","24.0","Standard","4.0","","17:17:00","20:05:00","168.0",1,"","","","","coconut_pineapple","Sat"
794,"Female","2000-04-19 00:00:00","24.0","Standard","4.0","","17:17:00","20:05:00","168.0",1,"","","","","","Sun"
794,"Female","2000-04-19 00:00:00","24.0","Standard","4.0","","17:17:00","20:05:00","168.0",1,"","","","","","Thu"
795,"Male","1995-02-18 00:00:00","29.0","Standard","1.0",1,"12:59:00","14:02:00","63.0","",1,1,"Mike","LesMiles","","Tue"
795,"Male","1995-02-18 00:00:00","29.0","Standard","1.0",1,"12:59:00","14:02:00","63.0","",1,1,"Mike","Running","",""
795,"Male","1995-02-18 00:00:00","29.0","Standard","1.0",1,"12:59:00","14:02:00","63.0","",1,1,"Mike","Zumba","",""
796,"Female","1994-10-06 00:00:00","30.0","Standard","4.0",1,"09:21:00","11:31:00","130.0",1,1,1,"Jeffrey","HIT","berry_boost","Fri"
796,"Female","1994-10-06 00:00:00","30.0","Standard","4.0",1,"09:21:00","11:31:00","130.0",1,1,1,"Jeffrey","","black_currant","Mon"
796,"Female","1994-10-06 00:00:00","30.0","Standard","4.0",1,"09:21:00","11:31:00","130.0",1,1,1,"Jeffrey","","","Sat"
796,"Female","1994-10-06 00:00:00","30.0","Standard","4.0",1,"09:21:00","11:31:00","130.0",1,1,1,"Jeffrey","","","Wed"
797,"Male","1978-01-21 00:00:00","46.0","Standard","5.0",1,"09:41:00","12:38:00","177.0",1,1,1,"Chantal","Spinning","orange","Fri"
797,"Male","1978-01-21 00:00:00","46.0","Standard","5.0",1,"09:41:00","12:38:00","177.0",1,1,1,"Chantal","Yoga","","Mon"
797,"Male","1978-01-21 00:00:00","46.0","Standard","5.0",1,"09:41:00","12:38:00","177.0",1,1,1,"Chantal","","","Sat"
797,"Male","1978-01-21 00:00:00","46.0","Standard","5.0",1,"09:41:00","12:38:00","177.0",1,1,1,"Chantal","","","Tue"
797,"Male","1978-01-21 00:00:00","46.0","Standard","5.0",1,"09:41:00","12:38:00","177.0",1,1,1,"Chantal","","","Wed"
798,"Male","1988-03-02 00:00:00","36.0","Standard","1.0",1,"20:44:00","22:22:00","98.0",1,1,1,"Chantal","BodyBalance","black_currant","Tue"
799,"Female","1995-08-12 00:00:00","29.0","Standard","4.0",1,"09:11:00","10:48:00","97.0","","",1,"","Running","","Mon"
799,"Female","1995-08-12 00:00:00","29.0","Standard","4.0",1,"09:11:00","10:48:00","97.0","","",1,"","Spinning","","Sat"
799,"Female","1995-08-12 00:00:00","29.0","Standard","4.0",1,"09:11:00","10:48:00","97.0","","",1,"","","","Tue"
799,"Female","1995-08-12 00:00:00","29.0","Standard","4.0",1,"09:11:00","10:48:00","97.0","","",1,"","","","Wed"
800,"Female","1990-08-27 00:00:00","34.0","Premium","3.0","","09:21:00","11:11:00","110.0",1,"","","","","lemon","Fri"
800,"Female","1990-08-27 00:00:00","34.0","Premium","3.0","","09:21:00","11:11:00","110.0",1,"","","","","","Sun"
800,"Female","1990-08-27 00:00:00","34.0","Premium","3.0","","09:21:00","11:11:00","110.0",1,"","","","","","Wed"
801,"Female","1977-07-23 00:00:00","47.0","Standard","2.0",1,"19:19:00","20:50:00","91.0","","","","","LesMiles","","Fri"
801,"Female","1977-07-23 00:00:00","47.0","Standard","2.0",1,"19:19:00","20:50:00","91.0","","","","","Yoga","","Tue"
802,"Female","1997-11-10 00:00:00","26.0","Premium","2.0",1,"08:00:00","09:42:00","102.0","",1,1,"Hanna","Spinning","","Sun"
802,"Female","1997-11-10 00:00:00","26.0","Premium","2.0",1,"08:00:00","09:42:00","102.0","",1,1,"Hanna","","","Thu"
803,"Female","1983-07-06 00:00:00","41.0","Standard","3.0","","09:26:00","10:35:00","69.0",1,"",1,"","","passion_fruit","Fri"
803,"Female","1983-07-06 00:00:00","41.0","Standard","3.0","","09:26:00","10:35:00","69.0",1,"",1,"","","","Mon"
803,"Female","1983-07-06 00:00:00","41.0","Standard","3.0","","09:26:00","10:35:00","69.0",1,"",1,"","","","Wed"
804,"Male","2006-05-20 00:00:00","18.0","Premium","4.0","","08:59:00","10:43:00","104.0","",1,"","Mike","","","Mon"
804,"Male","2006-05-20 00:00:00","18.0","Premium","4.0","","08:59:00","10:43:00","104.0","",1,"","Mike","","","Sat"
804,"Male","2006-05-20 00:00:00","18.0","Premium","4.0","","08:59:00","10:43:00","104.0","",1,"","Mike","","","Thu"
804,"Male","2006-05-20 00:00:00","18.0","Premium","4.0","","08:59:00","10:43:00","104.0","",1,"","Mike","","","Wed"
805,"Female","1976-06-04 00:00:00","48.0","Premium","2.0",1,"08:15:00","10:01:00","106.0",1,1,1,"Jeffrey","BodyPump","lemon","Mon"
805,"Female","1976-06-04 00:00:00","48.0","Premium","2.0",1,"08:15:00","10:01:00","106.0",1,1,1,"Jeffrey","XCore","","Thu"
805,"Female","1976-06-04 00:00:00","48.0","Premium","2.0",1,"08:15:00","10:01:00","106.0",1,1,1,"Jeffrey","Zumba","",""
806,"Female","1999-07-20 00:00:00","25.0","Premium","5.0","","16:13:00","18:45:00","152.0","","","","","","","Fri"
806,"Female","1999-07-20 00:00:00","25.0","Premium","5.0","","16:13:00","18:45:00","152.0","","","","","","","Sat"
806,"Female","1999-07-20 00:00:00","25.0","Premium","5.0","","16:13:00","18:45:00","152.0","","","","","","","Sun"
806,"Female","1999-07-20 00:00:00","25.0","Premium","5.0","","16:13:00","18:45:00","152.0","","","","","","","Thu"
806,"Female","1999-07-20 00:00:00","25.0","Premium","5.0","","16:13:00","18:45:00","152.0","","","","","","","Tue"
807,"Female","1984-04-10 00:00:00","40.0","Premium","4.0",1,"19:35:00","21:08:00","93.0","","","","","Yoga","","Sat"
807,"Female","1984-04-10 00:00:00","40.0","Premium","4.0",1,"19:35:00","21:08:00","93.0","","","","","","","Sun"
807,"Female","1984-04-10 00:00:00","40.0","Premium","4.0",1,"19:35:00","21:08:00","93.0","","","","","","","Thu"
807,"Female","1984-04-10 00:00:00","40.0","Premium","4.0",1,"19:35:00","21:08:00","93.0","","","","","","","Tue"
808,"Female","1997-05-05 00:00:00","27.0","Premium","4.0","","16:32:00","18:42:00","130.0",1,1,"","Hanna","","orange","Mon"
808,"Female","1997-05-05 00:00:00","27.0","Premium","4.0","","16:32:00","18:42:00","130.0",1,1,"","Hanna","","","Sun"
808,"Female","1997-05-05 00:00:00","27.0","Premium","4.0","","16:32:00","18:42:00","130.0",1,1,"","Hanna","","","Thu"
808,"Female","1997-05-05 00:00:00","27.0","Premium","4.0","","16:32:00","18:42:00","130.0",1,1,"","Hanna","","","Wed"
809,"Female","1989-11-20 00:00:00","34.0","Premium","2.0","","13:25:00","16:17:00","172.0",1,"","","","","berry_boost","Fri"
809,"Female","1989-11-20 00:00:00","34.0","Premium","2.0","","13:25:00","16:17:00","172.0",1,"","","","","","Sun"
810,"Male","1994-09-24 00:00:00","30.0","Premium","2.0",1,"14:19:00","16:18:00","119.0",1,1,"","Chantal","BodyBalance","orange","Sun"
810,"Male","1994-09-24 00:00:00","30.0","Premium","2.0",1,"14:19:00","16:18:00","119.0",1,1,"","Chantal","Yoga","berry_boost","Wed"
810,"Male","1994-09-24 00:00:00","30.0","Premium","2.0",1,"14:19:00","16:18:00","119.0",1,1,"","Chantal","Running","",""
811,"Male","1994-03-19 00:00:00","30.0","Premium","2.0","","11:18:00","13:15:00","117.0","",1,"","Jeffrey","","","Sat"
811,"Male","1994-03-19 00:00:00","30.0","Premium","2.0","","11:18:00","13:15:00","117.0","",1,"","Jeffrey","","","Thu"
812,"Male","2005-06-15 00:00:00","19.0","Premium","1.0",1,"14:30:00","17:29:00","179.0","",1,1,"Hanna","LesMiles","","Wed"
813,"Male","1975-06-22 00:00:00","49.0","Standard","5.0","","14:07:00","15:03:00","56.0",1,"","","","","berry_boost","Mon"
813,"Male","1975-06-22 00:00:00","49.0","Standard","5.0","","14:07:00","15:03:00","56.0",1,"","","","","orange","Sat"
813,"Male","1975-06-22 00:00:00","49.0","Standard","5.0","","14:07:00","15:03:00","56.0",1,"","","","","","Sun"
813,"Male","1975-06-22 00:00:00","49.0","Standard","5.0","","14:07:00","15:03:00","56.0",1,"","","","","","Thu"
813,"Male","1975-06-22 00:00:00","49.0","Standard","5.0","","14:07:00","15:03:00","56.0",1,"","","","","","Tue"
814,"Female","1996-12-13 00:00:00","27.0","Standard","1.0",1,"15:34:00","17:58:00","144.0",1,1,1,"Chantal","Spinning","berry_boost","Sun"
815,"Female","1986-08-06 00:00:00","38.0","Premium","1.0","","14:12:00","14:59:00","47.0","","","","","","","Tue"
816,"Male","1977-05-28 00:00:00","47.0","Standard","2.0","","12:18:00","13:33:00","75.0",1,1,"","Mike","","orange","Sat"
816,"Male","1977-05-28 00:00:00","47.0","Standard","2.0","","12:18:00","13:33:00","75.0",1,1,"","Mike","","","Thu"
817,"Female","1985-08-31 00:00:00","39.0","Standard","3.0","","17:06:00","18:10:00","64.0",1,1,"","Jeffrey","","coconut_pineapple","Sat"
817,"Female","1985-08-31 00:00:00","39.0","Standard","3.0","","17:06:00","18:10:00","64.0",1,1,"","Jeffrey","","","Sun"
817,"Female","1985-08-31 00:00:00","39.0","Standard","3.0","","17:06:00","18:10:00","64.0",1,1,"","Jeffrey","","","Tue"
818,"Male","2006-12-16 00:00:00","17.0","Standard","3.0",1,"11:51:00","14:30:00","159.0","","",1,"","Pilates","","Fri"
818,"Male","2006-12-16 00:00:00","17.0","Standard","3.0",1,"11:51:00","14:30:00","159.0","","",1,"","Running","","Mon"
818,"Male","2006-12-16 00:00:00","17.0","Standard","3.0",1,"11:51:00","14:30:00","159.0","","",1,"","BodyPump","","Tue"
819,"Female","2003-11-14 00:00:00","20.0","Standard","3.0","","08:23:00","11:22:00","179.0","","","","","","","Fri"
819,"Female","2003-11-14 00:00:00","20.0","Standard","3.0","","08:23:00","11:22:00","179.0","","","","","","","Thu"
819,"Female","2003-11-14 00:00:00","20.0","Standard","3.0","","08:23:00","11:22:00","179.0","","","","","","","Tue"
820,"Female","2009-07-13 00:00:00","15.0","Standard","3.0","","14:33:00","16:48:00","135.0","","",1,"","","","Fri"
820,"Female","2009-07-13 00:00:00","15.0","Standard","3.0","","14:33:00","16:48:00","135.0","","",1,"","","","Sun"
820,"Female","2009-07-13 00:00:00","15.0","Standard","3.0","","14:33:00","16:48:00","135.0","","",1,"","","","Thu"
821,"Female","1986-08-18 00:00:00","38.0","Premium","3.0",1,"13:20:00","14:42:00","82.0","","","","","XCore","","Sat"
821,"Female","1986-08-18 00:00:00","38.0","Premium","3.0",1,"13:20:00","14:42:00","82.0","","","","","","","Sun"
821,"Female","1986-08-18 00:00:00","38.0","Premium","3.0",1,"13:20:00","14:42:00","82.0","","","","","","","Wed"
822,"Male","1975-10-11 00:00:00","49.0","Premium","3.0","","19:44:00","20:26:00","42.0",1,1,1,"Chantal","","orange","Mon"
822,"Male","1975-10-11 00:00:00","49.0","Premium","3.0","","19:44:00","20:26:00","42.0",1,1,1,"Chantal","","black_currant","Sat"
822,"Male","1975-10-11 00:00:00","49.0","Premium","3.0","","19:44:00","20:26:00","42.0",1,1,1,"Chantal","","","Sun"
823,"Female","1995-10-19 00:00:00","28.0","Standard","4.0","","16:33:00","17:11:00","38.0","","",1,"","","","Fri"
823,"Female","1995-10-19 00:00:00","28.0","Standard","4.0","","16:33:00","17:11:00","38.0","","",1,"","","","Sat"
823,"Female","1995-10-19 00:00:00","28.0","Standard","4.0","","16:33:00","17:11:00","38.0","","",1,"","","","Sun"
823,"Female","1995-10-19 00:00:00","28.0","Standard","4.0","","16:33:00","17:11:00","38.0","","",1,"","","","Wed"
824,"Female","1986-07-21 00:00:00","38.0","Standard","5.0","","17:59:00","20:54:00","175.0",1,"",1,"","","passion_fruit","Fri"
824,"Female","1986-07-21 00:00:00","38.0","Standard","5.0","","17:59:00","20:54:00","175.0",1,"",1,"","","","Sat"
824,"Female","1986-07-21 00:00:00","38.0","Standard","5.0","","17:59:00","20:54:00","175.0",1,"",1,"","","","Sun"
824,"Female","1986-07-21 00:00:00","38.0","Standard","5.0","","17:59:00","20:54:00","175.0",1,"",1,"","","","Thu"
824,"Female","1986-07-21 00:00:00","38.0","Standard","5.0","","17:59:00","20:54:00","175.0",1,"",1,"","","","Tue"
825,"Male","1975-07-30 00:00:00","49.0","Premium","3.0",1,"10:53:00","13:29:00","156.0","",1,"","Mike","Zumba","","Sat"
825,"Male","1975-07-30 00:00:00","49.0","Premium","3.0",1,"10:53:00","13:29:00","156.0","",1,"","Mike","BodyPump","","Sun"
825,"Male","1975-07-30 00:00:00","49.0","Premium","3.0",1,"10:53:00","13:29:00","156.0","",1,"","Mike","","","Tue"
826,"Female","1992-02-26 00:00:00","32.0","Standard","1.0","","17:58:00","19:58:00","120.0",1,"",1,"","","lemon","Sat"
827,"Male","2006-02-28 00:00:00","18.0","Standard","3.0",1,"14:33:00","15:35:00","62.0","","","","","Running","","Mon"
827,"Male","2006-02-28 00:00:00","18.0","Standard","3.0",1,"14:33:00","15:35:00","62.0","","","","","","","Thu"
827,"Male","2006-02-28 00:00:00","18.0","Standard","3.0",1,"14:33:00","15:35:00","62.0","","","","","","","Wed"
828,"Female","2006-03-31 00:00:00","18.0","Premium","2.0",1,"15:53:00","16:42:00","49.0","",1,"","Hanna","Yoga","","Sat"
828,"Female","2006-03-31 00:00:00","18.0","Premium","2.0",1,"15:53:00","16:42:00","49.0","",1,"","Hanna","Spinning","","Tue"
829,"Male","1984-06-21 00:00:00","40.0","Premium","2.0",1,"09:40:00","10:18:00","38.0","",1,1,"Hanna","Kickboxen","","Sat"
829,"Male","1984-06-21 00:00:00","40.0","Premium","2.0",1,"09:40:00","10:18:00","38.0","",1,1,"Hanna","BodyPump","","Wed"
830,"Male","1982-03-30 00:00:00","42.0","Premium","5.0",1,"12:05:00","14:14:00","129.0",1,1,"","Mike","LesMiles","berry_boost","Mon"
830,"Male","1982-03-30 00:00:00","42.0","Premium","5.0",1,"12:05:00","14:14:00","129.0",1,1,"","Mike","XCore","passion_fruit","Sat"
830,"Male","1982-03-30 00:00:00","42.0","Premium","5.0",1,"12:05:00","14:14:00","129.0",1,1,"","Mike","BodyPump","","Sun"
830,"Male","1982-03-30 00:00:00","42.0","Premium","5.0",1,"12:05:00","14:14:00","129.0",1,1,"","Mike","","","Thu"
830,"Male","1982-03-30 00:00:00","42.0","Premium","5.0",1,"12:05:00","14:14:00","129.0",1,1,"","Mike","","","Wed"
831,"Male","1996-09-27 00:00:00","28.0","Standard","4.0","","09:35:00","11:56:00","141.0",1,1,1,"Mike","","berry_boost","Fri"
831,"Male","1996-09-27 00:00:00","28.0","Standard","4.0","","09:35:00","11:56:00","141.0",1,1,1,"Mike","","","Sat"
831,"Male","1996-09-27 00:00:00","28.0","Standard","4.0","","09:35:00","11:56:00","141.0",1,1,1,"Mike","","","Thu"
831,"Male","1996-09-27 00:00:00","28.0","Standard","4.0","","09:35:00","11:56:00","141.0",1,1,1,"Mike","","","Wed"
832,"Female","2008-07-27 00:00:00","16.0","Premium","1.0","","08:41:00","11:33:00","172.0","","",1,"","","","Wed"
833,"Female","1999-11-22 00:00:00","24.0","Standard","2.0",1,"17:44:00","20:02:00","138.0","",1,1,"Hanna","BodyBalance","","Sun"
833,"Female","1999-11-22 00:00:00","24.0","Standard","2.0",1,"17:44:00","20:02:00","138.0","",1,1,"Hanna","Pilates","","Tue"
834,"Male","2010-03-28 00:00:00","14.0","Standard","3.0","","19:16:00","22:13:00","177.0",1,1,"","Hanna","","passion_fruit","Sat"
834,"Male","2010-03-28 00:00:00","14.0","Standard","3.0","","19:16:00","22:13:00","177.0",1,1,"","Hanna","","","Sun"
834,"Male","2010-03-28 00:00:00","14.0","Standard","3.0","","19:16:00","22:13:00","177.0",1,1,"","Hanna","","","Wed"
835,"Female","2003-11-08 00:00:00","20.0","Premium","3.0","","15:37:00","18:07:00","150.0","",1,"","Hanna","","","Fri"
835,"Female","2003-11-08 00:00:00","20.0","Premium","3.0","","15:37:00","18:07:00","150.0","",1,"","Hanna","","","Thu"
835,"Female","2003-11-08 00:00:00","20.0","Premium","3.0","","15:37:00","18:07:00","150.0","",1,"","Hanna","","","Tue"
836,"Female","1983-09-20 00:00:00","41.0","Standard","1.0",1,"09:46:00","11:10:00","84.0",1,1,"","Chantal","HIT","black_currant","Fri"
836,"Female","1983-09-20 00:00:00","41.0","Standard","1.0",1,"09:46:00","11:10:00","84.0",1,1,"","Chantal","LesMiles","",""
837,"Male","2000-12-24 00:00:00","23.0","Premium","2.0","","19:11:00","20:19:00","68.0",1,1,1,"Chantal","","coconut_pineapple","Fri"
837,"Male","2000-12-24 00:00:00","23.0","Premium","2.0","","19:11:00","20:19:00","68.0",1,1,1,"Chantal","","lemon","Tue"
838,"Male","1975-07-29 00:00:00","49.0","Standard","3.0",1,"20:40:00","21:24:00","44.0","",1,"","Mike","Zumba","","Fri"
838,"Male","1975-07-29 00:00:00","49.0","Standard","3.0",1,"20:40:00","21:24:00","44.0","",1,"","Mike","Running","","Sat"
838,"Male","1975-07-29 00:00:00","49.0","Standard","3.0",1,"20:40:00","21:24:00","44.0","",1,"","Mike","","","Thu"
839,"Female","1978-12-24 00:00:00","45.0","Standard","2.0","","08:54:00","10:19:00","85.0","",1,1,"Hanna","","","Thu"
839,"Female","1978-12-24 00:00:00","45.0","Standard","2.0","","08:54:00","10:19:00","85.0","",1,1,"Hanna","","","Wed"
840,"Female","1975-11-12 00:00:00","48.0","Standard","2.0","","20:26:00","22:46:00","140.0","",1,"","Hanna","","","Fri"
840,"Female","1975-11-12 00:00:00","48.0","Standard","2.0","","20:26:00","22:46:00","140.0","",1,"","Hanna","","","Tue"
841,"Female","1995-09-16 00:00:00","29.0","Standard","3.0","","11:00:00","12:12:00","72.0",1,"","","","","orange","Mon"
841,"Female","1995-09-16 00:00:00","29.0","Standard","3.0","","11:00:00","12:12:00","72.0",1,"","","","","black_currant","Sat"
841,"Female","1995-09-16 00:00:00","29.0","Standard","3.0","","11:00:00","12:12:00","72.0",1,"","","","","","Sun"
842,"Female","1993-04-29 00:00:00","31.0","Standard","5.0",1,"09:47:00","11:32:00","105.0","",1,1,"Chantal","Pilates","","Fri"
842,"Female","1993-04-29 00:00:00","31.0","Standard","5.0",1,"09:47:00","11:32:00","105.0","",1,1,"Chantal","BodyBalance","","Sat"
842,"Female","1993-04-29 00:00:00","31.0","Standard","5.0",1,"09:47:00","11:32:00","105.0","",1,1,"Chantal","Spinning","","Sun"
842,"Female","1993-04-29 00:00:00","31.0","Standard","5.0",1,"09:47:00","11:32:00","105.0","",1,1,"Chantal","","","Tue"
842,"Female","1993-04-29 00:00:00","31.0","Standard","5.0",1,"09:47:00","11:32:00","105.0","",1,1,"Chantal","","","Wed"
843,"Female","1995-03-12 00:00:00","29.0","Premium","1.0",1,"19:10:00","21:32:00","142.0",1,1,"","Mike","BodyBalance","black_currant","Wed"
843,"Female","1995-03-12 00:00:00","29.0","Premium","1.0",1,"19:10:00","21:32:00","142.0",1,1,"","Mike","","coconut_pineapple",""
844,"Male","1981-10-11 00:00:00","43.0","Premium","3.0",1,"13:40:00","16:26:00","166.0",1,1,1,"Mike","Kickboxen","passion_fruit","Fri"
844,"Male","1981-10-11 00:00:00","43.0","Premium","3.0",1,"13:40:00","16:26:00","166.0",1,1,1,"Mike","LesMiles","orange","Sat"
844,"Male","1981-10-11 00:00:00","43.0","Premium","3.0",1,"13:40:00","16:26:00","166.0",1,1,1,"Mike","BodyPump","","Thu"
845,"Male","1995-01-05 00:00:00","29.0","Standard","2.0","","17:09:00","18:06:00","57.0","",1,1,"Hanna","","","Sun"
845,"Male","1995-01-05 00:00:00","29.0","Standard","2.0","","17:09:00","18:06:00","57.0","",1,1,"Hanna","","","Wed"
846,"Male","1979-01-14 00:00:00","45.0","Standard","2.0",1,"15:59:00","18:46:00","167.0","",1,1,"Hanna","HIT","","Sat"
846,"Male","1979-01-14 00:00:00","45.0","Standard","2.0",1,"15:59:00","18:46:00","167.0","",1,1,"Hanna","","","Tue"
847,"Male","1994-11-10 00:00:00","29.0","Standard","1.0","","20:43:00","21:57:00","74.0","",1,1,"Mike","","","Thu"
848,"Male","2000-06-20 00:00:00","24.0","Standard","3.0",1,"12:00:00","14:08:00","128.0",1,"",1,"","Spinning","lemon","Sat"
848,"Male","2000-06-20 00:00:00","24.0","Standard","3.0",1,"12:00:00","14:08:00","128.0",1,"",1,"","HIT","","Thu"
848,"Male","2000-06-20 00:00:00","24.0","Standard","3.0",1,"12:00:00","14:08:00","128.0",1,"",1,"","","","Wed"
849,"Female","1985-04-18 00:00:00","39.0","Premium","3.0",1,"16:37:00","17:45:00","68.0","",1,"","Jeffrey","Pilates","","Sat"
849,"Female","1985-04-18 00:00:00","39.0","Premium","3.0",1,"16:37:00","17:45:00","68.0","",1,"","Jeffrey","Spinning","","Tue"
849,"Female","1985-04-18 00:00:00","39.0","Premium","3.0",1,"16:37:00","17:45:00","68.0","",1,"","Jeffrey","","","Wed"
850,"Male","1991-03-21 00:00:00","33.0","Standard","2.0",1,"14:56:00","15:57:00","61.0",1,1,1,"Mike","LesMiles","black_currant","Sat"
850,"Male","1991-03-21 00:00:00","33.0","Standard","2.0",1,"14:56:00","15:57:00","61.0",1,1,1,"Mike","","","Thu"
851,"Female","2007-08-23 00:00:00","17.0","Standard","2.0","","08:06:00","08:47:00","41.0",1,"",1,"","","berry_boost","Tue"
851,"Female","2007-08-23 00:00:00","17.0","Standard","2.0","","08:06:00","08:47:00","41.0",1,"",1,"","","coconut_pineapple","Wed"
852,"Female","1989-08-17 00:00:00","35.0","Standard","4.0","","15:43:00","18:41:00","178.0","",1,1,"Hanna","","","Mon"
852,"Female","1989-08-17 00:00:00","35.0","Standard","4.0","","15:43:00","18:41:00","178.0","",1,1,"Hanna","","","Thu"
852,"Female","1989-08-17 00:00:00","35.0","Standard","4.0","","15:43:00","18:41:00","178.0","",1,1,"Hanna","","","Tue"
852,"Female","1989-08-17 00:00:00","35.0","Standard","4.0","","15:43:00","18:41:00","178.0","",1,1,"Hanna","","","Wed"
853,"Male","1985-07-13 00:00:00","39.0","Premium","3.0",1,"12:16:00","12:49:00","33.0","","","","","HIT","","Fri"
853,"Male","1985-07-13 00:00:00","39.0","Premium","3.0",1,"12:16:00","12:49:00","33.0","","","","","","","Mon"
853,"Male","1985-07-13 00:00:00","39.0","Premium","3.0",1,"12:16:00","12:49:00","33.0","","","","","","","Sun"
